address,flat_type,avg resale price,lon,lat
133 CASHEW RD SINGAPORE,EXECUTIVE,619750,103.7699671,1.3743215
133 CLARENCE LANE SINGAPORE,5 ROOM,796333.3333333334,103.8146299,1.2923043
133 EDGEDALE PLAINS SINGAPORE,4 ROOM,352888.8888888889,103.910506,1.392839
133 EDGEDALE PLAINS SINGAPORE,5 ROOM,393142.85714285716,103.910506,1.392839
133 GEYLANG EAST AVE 1 SINGAPORE,EXECUTIVE,770111,103.8854927,1.3162818
133 JLN BT MERAH SINGAPORE,3 ROOM,299000,103.8272937,1.2796441
133 LOR AH SOO SINGAPORE,4 ROOM,370833.3333333333,103.8875301,1.3507047
133 LOR AH SOO SINGAPORE,5 ROOM,628000,103.8875301,1.3507047
133 POTONG PASIR AVE 1 SINGAPORE,EXECUTIVE,960000,103.8658756,1.3342856
133 RIVERVALE ST SINGAPORE,5 ROOM,415600,103.903524,1.388716
133 SIMEI ST 1 SINGAPORE,4 ROOM,411629.3333333333,103.9558682,1.3472315
133 SIMEI ST 1 SINGAPORE,5 ROOM,549500,103.9558682,1.3472315
133 TECK WHYE LANE SINGAPORE,EXECUTIVE,548666.6666666666,103.7512281,1.3808091
133 YISHUN ST 11 SINGAPORE,3 ROOM,281500,103.8307792,1.4323971
133 YISHUN ST 11 SINGAPORE,4 ROOM,329000,103.8307792,1.4323971
133A CASHEW RD SINGAPORE,EXECUTIVE,650875,103.7703391,1.3746419
134 ANG MO KIO AVE 3 SINGAPORE,4 ROOM,423125,103.8422318,1.372064
134 BEDOK NTH ST 2 SINGAPORE,3 ROOM,316000,103.9366504,1.3283172
134 BEDOK NTH ST 2 SINGAPORE,4 ROOM,400000,103.9366504,1.3283172
134 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,360000,103.912813,1.3329178
134 BISHAN ST 12 SINGAPORE,EXECUTIVE,863333.3333333334,103.8521055,1.3454191
134 BT BATOK WEST AVE 6 SINGAPORE,3 ROOM,262875,103.7444427,1.3516111
134 BT BATOK WEST AVE 6 SINGAPORE,4 ROOM,324000,103.7444427,1.3516111
134 EDGEDALE PLAINS SINGAPORE,4 ROOM,357300,103.911078,1.393284
134 EDGEDALE PLAINS SINGAPORE,5 ROOM,381714.28571428574,103.911078,1.393284
134 GEYLANG EAST AVE 1 SINGAPORE,4 ROOM,420000,103.8859029,1.315949
134 GEYLANG EAST AVE 1 SINGAPORE,5 ROOM,680000,103.8859029,1.315949
134 JLN BT MERAH SINGAPORE,4 ROOM,595560,103.8276263,1.2789612
134 JLN BT MERAH SINGAPORE,5 ROOM,795000,103.8276263,1.2789612
134 LOR AH SOO SINGAPORE,4 ROOM,390472,103.8865333,1.3504908
134 MARSILING RD SINGAPORE,5 ROOM,420000,103.7776626,1.4367682
134 MARSILING RD SINGAPORE,EXECUTIVE,608000,103.7776626,1.4367682
134 PASIR RIS ST 11 SINGAPORE,EXECUTIVE,577500,103.9563895,1.3651088
134 POTONG PASIR AVE 3 SINGAPORE,3 ROOM,359666.6666666667,103.8663286,1.3345026
134 POTONG PASIR AVE 3 SINGAPORE,4 ROOM,599333.3333333334,103.8663286,1.3345026
134 RIVERVALE ST SINGAPORE,5 ROOM,413777.6,103.9048083,1.3878755
134 SIMEI ST 1 SINGAPORE,4 ROOM,376600,103.9555963,1.3481113
134 SIMEI ST 1 SINGAPORE,5 ROOM,514785.71428571426,103.9555963,1.3481113
134 TECK WHYE LANE SINGAPORE,EXECUTIVE,557500,103.7510471,1.3803703
134 YISHUN ST 11 SINGAPORE,3 ROOM,270562.5,103.83125,1.43244
134 YISHUN ST 11 SINGAPORE,4 ROOM,327000,103.83125,1.43244
135 BEDOK NTH ST 2 SINGAPORE,3 ROOM,295666.6666666667,103.9364691,1.3286841
135 BEDOK NTH ST 2 SINGAPORE,4 ROOM,395750,103.9364691,1.3286841
135 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,389600,103.9122693,1.3331404
135 BISHAN ST 12 SINGAPORE,5 ROOM,720486,103.851245,1.3445821
135 BISHAN ST 12 SINGAPORE,EXECUTIVE,995000,103.851245,1.3445821
135 BT BATOK WEST AVE 6 SINGAPORE,3 ROOM,271680.5,103.7448048,1.3512457
135 BT BATOK WEST AVE 6 SINGAPORE,4 ROOM,291000,103.7448048,1.3512457
135 CASHEW RD SINGAPORE,EXECUTIVE,651740.6666666666,103.7688807,1.3740347
135 EDGEDALE PLAINS SINGAPORE,4 ROOM,353998.8,103.9098903,1.3921233
135 EDGEDALE PLAINS SINGAPORE,5 ROOM,381750,103.9098903,1.3921233
135 JLN BT MERAH SINGAPORE,4 ROOM,591500,103.827015,1.2786173
135 JLN BT MERAH SINGAPORE,5 ROOM,724200,103.827015,1.2786173
135 LOR AH SOO SINGAPORE,3 ROOM,338000,103.8867146,1.3501237
135 LOR AH SOO SINGAPORE,4 ROOM,416694.375,103.8867146,1.3501237
135 LOR AH SOO SINGAPORE,5 ROOM,548500,103.8867146,1.3501237
135 MARSILING RD SINGAPORE,EXECUTIVE,550000,103.7777758,1.4375566
135 PASIR RIS ST 11 SINGAPORE,EXECUTIVE,606500,103.9573188,1.3645724
135 POTONG PASIR AVE 3 SINGAPORE,4 ROOM,529600,103.8667816,1.3347196
135 RIVERVALE ST SINGAPORE,EXECUTIVE,541375,103.9050192,1.3883236
135 SERANGOON NTH AVE 2 SINGAPORE,5 ROOM,526066.6666666666,103.8748314,1.3673083
135 SIMEI ST 1 SINGAPORE,4 ROOM,384481.3333333333,103.9571148,1.348011
135 SIMEI ST 1 SINGAPORE,5 ROOM,503333.3333333333,103.9571148,1.348011
135 YISHUN ST 11 SINGAPORE,3 ROOM,254500,103.83174,1.4323189
135 YISHUN ST 11 SINGAPORE,4 ROOM,338000,103.83174,1.4323189
136 BEDOK NTH AVE 3 SINGAPORE,3 ROOM,235000,103.9352001,1.3281793
136 BEDOK RESERVOIR RD SINGAPORE,3 ROOM,294428.5714285714,103.9135607,1.3335538
136 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,376888.8888888889,103.9135607,1.3335538
136 BISHAN ST 12 SINGAPORE,4 ROOM,436666.6666666667,103.8517432,1.3441033
136 BISHAN ST 12 SINGAPORE,5 ROOM,555000,103.8517432,1.3441033
136 BT BATOK WEST AVE 6 SINGAPORE,3 ROOM,271525,103.7448952,1.3508789
136 BT BATOK WEST AVE 6 SINGAPORE,4 ROOM,342500,103.7448952,1.3508789
136 BT BATOK WEST AVE 6 SINGAPORE,EXECUTIVE,620000,103.7448952,1.3508789
136 JLN BT MERAH SINGAPORE,3 ROOM,277000,103.8275584,1.2784681
136 LOR AH SOO SINGAPORE,5 ROOM,585000,103.886327,1.349779
136 MARSILING RD SINGAPORE,5 ROOM,420000,103.7777532,1.4383825
136 MARSILING RD SINGAPORE,EXECUTIVE,543000,103.7777532,1.4383825
136 PASIR RIS ST 11 SINGAPORE,EXECUTIVE,608333.3333333334,103.9578627,1.3645692
136 PETIR RD SINGAPORE,4 ROOM,310000,103.7686997,1.3744755
136 PETIR RD SINGAPORE,5 ROOM,425000,103.7686997,1.3744755
136 POTONG PASIR AVE 3 SINGAPORE,3 ROOM,389333.3333333333,103.8666004,1.3340619
136 POTONG PASIR AVE 3 SINGAPORE,4 ROOM,503000,103.8666004,1.3340619
136 POTONG PASIR AVE 3 SINGAPORE,5 ROOM,840000,103.8666004,1.3340619
136 RIVERVALE ST SINGAPORE,EXECUTIVE,548571.4285714285,103.9050325,1.3891187
136 SERANGOON NTH AVE 2 SINGAPORE,4 ROOM,433000,103.8749385,1.3681279
136 SIMEI ST 1 SINGAPORE,4 ROOM,423500,103.9563215,1.3479607
136 SIMEI ST 1 SINGAPORE,5 ROOM,523000,103.9563215,1.3479607
136 TECK WHYE LANE SINGAPORE,4 ROOM,310000,103.7519523,1.3798518
136 TECK WHYE LANE SINGAPORE,5 ROOM,450000,103.7519523,1.3798518
136 YISHUN RING RD SINGAPORE,3 ROOM,261666.66666666666,103.831238,1.432048
137 BEDOK NTH AVE 3 SINGAPORE,4 ROOM,436500,103.9355626,1.3288356
137 BEDOK NTH AVE 3 SINGAPORE,5 ROOM,511972,103.9355626,1.3288356
137 BEDOK RESERVOIR RD SINGAPORE,EXECUTIVE,635375,103.912813,1.3337227
137 BISHAN ST 12 SINGAPORE,MULTI-GENERATION,914777.6,103.8519244,1.3444683
137 BT BATOK WEST AVE 6 SINGAPORE,4 ROOM,315000,103.7449857,1.3505121
137 JLN BT MERAH SINGAPORE,3 ROOM,260500,103.827015,1.2781787
137 LOR AH SOO SINGAPORE,4 ROOM,391857.14285714284,103.8868052,1.3493178
137 MARSILING RD SINGAPORE,4 ROOM,295000,103.7770289,1.4384604
137 MARSILING RD SINGAPORE,5 ROOM,352500,103.7770289,1.4384604
137 PASIR RIS ST 11 SINGAPORE,EXECUTIVE,548500,103.9573414,1.3651764
137 PETIR RD SINGAPORE,3 ROOM,287333.3333333333,103.7694239,1.3750576
137 PETIR RD SINGAPORE,4 ROOM,363333.3333333333,103.7694239,1.3750576
137 POTONG PASIR AVE 3 SINGAPORE,3 ROOM,390000,103.8660365,1.3337978
137 RIVERVALE ST SINGAPORE,EXECUTIVE,549333.3333333334,103.9046124,1.3890997
137 SERANGOON NTH AVE 2 SINGAPORE,5 ROOM,540633.3333333334,103.8751195,1.3678333
137 SIMEI ST 1 SINGAPORE,4 ROOM,373000,103.9561402,1.347669
137 SIMEI ST 1 SINGAPORE,5 ROOM,533666.6666666666,103.9561402,1.347669
137 TECK WHYE LANE SINGAPORE,4 ROOM,315000,103.7525859,1.380068
137 YISHUN RING RD SINGAPORE,3 ROOM,265636.36363636365,103.8300598,1.4319182
137 YISHUN RING RD SINGAPORE,4 ROOM,324000,103.8300598,1.4319182
138 BEDOK NTH ST 2 SINGAPORE,3 ROOM,287785.71428571426,103.9361971,1.3297831
138 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,425000,103.9130849,1.3345261
138 BISHAN ST 12 SINGAPORE,4 ROOM,432000,103.8524679,1.3442455
138 BISHAN ST 12 SINGAPORE,5 ROOM,655000,103.8524679,1.3442455
138 BT BATOK WEST AVE 6 SINGAPORE,3 ROOM,275706.28571428574,103.7442615,1.3502232
138 BT BATOK WEST AVE 6 SINGAPORE,4 ROOM,368000,103.7442615,1.3502232
138 EDGEDALE PLAINS SINGAPORE,4 ROOM,352960,103.9097454,1.3933572
138 EDGEDALE PLAINS SINGAPORE,5 ROOM,382000,103.9097454,1.3933572
138 JLN BT MERAH SINGAPORE,3 ROOM,294571.4285714286,103.8261093,1.2785492
138 LOR AH SOO SINGAPORE,4 ROOM,398714.28571428574,103.8842681,1.3516023
138 LOR AH SOO SINGAPORE,5 ROOM,585000,103.8842681,1.3516023
138 MARSILING RD SINGAPORE,5 ROOM,412666.6666666667,103.7773005,1.4380917
138 MARSILING RD SINGAPORE,EXECUTIVE,630000,103.7773005,1.4380917
138 PASIR RIS ST 11 SINGAPORE,5 ROOM,461500,103.9598345,1.3634044
138 PETIR RD SINGAPORE,EXECUTIVE,583333.3333333334,103.769994,1.3748419
138 POTONG PASIR AVE 3 SINGAPORE,4 ROOM,538333.3333333334,103.8654029,1.3335439
138 RIVERVALE ST SINGAPORE,EXECUTIVE,576000,103.9043609,1.3881528
138 SERANGOON NTH AVE 2 SINGAPORE,EXECUTIVE,655000,103.875571,1.368282
138 SIMEI ST 1 SINGAPORE,4 ROOM,398000,103.9568881,1.3472804
138 SIMEI ST 1 SINGAPORE,5 ROOM,497933.3333333333,103.9568881,1.3472804
138 TAMPINES ST 11 SINGAPORE,3 ROOM,319126.85714285716,103.9456244,1.3454615
138 YISHUN RING RD SINGAPORE,3 ROOM,257500,103.8304305,1.4317013
138 YISHUN RING RD SINGAPORE,4 ROOM,377500,103.8304305,1.4317013
138A LOR 1A TOA PAYOH SINGAPORE,3 ROOM,619777.6,103.8454887,1.3367523
138A LOR 1A TOA PAYOH SINGAPORE,4 ROOM,812500,103.8454887,1.3367523
138A LOR 1A TOA PAYOH SINGAPORE,5 ROOM,931044.7692307692,103.8454887,1.3367523
138A YUAN CHING RD SINGAPORE,3 ROOM,443600,103.7245901,1.3280482
138A YUAN CHING RD SINGAPORE,4 ROOM,625000,103.7245901,1.3280482
138A YUAN CHING RD SINGAPORE,5 ROOM,665000,103.7245901,1.3280482
138B LOR 1A TOA PAYOH SINGAPORE,3 ROOM,594000,103.845598,1.3363719
138B LOR 1A TOA PAYOH SINGAPORE,4 ROOM,781320,103.845598,1.3363719
138B LOR 1A TOA PAYOH SINGAPORE,5 ROOM,902990.6666666666,103.845598,1.3363719
138B YUAN CHING RD SINGAPORE,3 ROOM,425000,103.723396,1.3278869
138B YUAN CHING RD SINGAPORE,4 ROOM,646000,103.723396,1.3278869
138B YUAN CHING RD SINGAPORE,5 ROOM,692000,103.723396,1.3278869
138C LOR 1A TOA PAYOH SINGAPORE,3 ROOM,583000,103.844778,1.336253
138C LOR 1A TOA PAYOH SINGAPORE,4 ROOM,794250,103.844778,1.336253
138C LOR 1A TOA PAYOH SINGAPORE,5 ROOM,915793.7894736842,103.844778,1.336253
138C YUAN CHING RD SINGAPORE,3 ROOM,429000,103.7238259,1.3284519
138C YUAN CHING RD SINGAPORE,4 ROOM,628200,103.7238259,1.3284519
138C YUAN CHING RD SINGAPORE,5 ROOM,716900,103.7238259,1.3284519
138D YUAN CHING RD SINGAPORE,3 ROOM,433900,103.7232324,1.3284768
138D YUAN CHING RD SINGAPORE,4 ROOM,647500,103.7232324,1.3284768
138D YUAN CHING RD SINGAPORE,5 ROOM,691666.6666666666,103.7232324,1.3284768
139 BEDOK NTH AVE 3 SINGAPORE,5 ROOM,502500,103.935472,1.3294215
139 BEDOK RESERVOIR RD SINGAPORE,3 ROOM,281666.6666666667,103.9136351,1.3345019
139 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,376666.6666666667,103.9136351,1.3345019
139 BISHAN ST 12 SINGAPORE,4 ROOM,459000,103.852717,1.3452508
139 BT BATOK WEST AVE 6 SINGAPORE,3 ROOM,254111,103.7441711,1.3512494
139 JLN BT MERAH SINGAPORE,4 ROOM,570000,103.8264716,1.2786934
139 JLN BT MERAH SINGAPORE,5 ROOM,680000,103.8264716,1.2786934
139 LOR AH SOO SINGAPORE,4 ROOM,414750,103.8842681,1.3522613
139 MARSILING RD SINGAPORE,5 ROOM,394500,103.7773005,1.4377246
139 MARSILING RD SINGAPORE,EXECUTIVE,614333.3333333334,103.7773005,1.4377246
139 PASIR RIS ST 11 SINGAPORE,5 ROOM,440666.6666666667,103.9594946,1.3637541
139 PETIR RD SINGAPORE,3 ROOM,287891.22222222225,103.7696955,1.3752759
139 PETIR RD SINGAPORE,4 ROOM,344000,103.7696955,1.3752759
139 POTONG PASIR AVE 3 SINGAPORE,3 ROOM,388253.71428571426,103.8661493,1.3332643
139 POTONG PASIR AVE 3 SINGAPORE,4 ROOM,520000,103.8661493,1.3332643
139 POTONG PASIR AVE 3 SINGAPORE,5 ROOM,934333.3333333334,103.8661493,1.3332643
139 RIVERVALE ST SINGAPORE,EXECUTIVE,604629.3333333334,103.9042309,1.3883984
139 SERANGOON NTH AVE 2 SINGAPORE,4 ROOM,419250,103.8754811,1.368783
139 SERANGOON NTH AVE 2 SINGAPORE,5 ROOM,525000,103.8754811,1.368783
139 SIMEI ST 1 SINGAPORE,3 ROOM,348000,103.9564122,1.3469355
139 SIMEI ST 1 SINGAPORE,4 ROOM,396500,103.9564122,1.3469355
139 TAMPINES ST 11 SINGAPORE,3 ROOM,315000,103.944446,1.346859
139 YISHUN RING RD SINGAPORE,3 ROOM,274000,103.8313715,1.4316584
139 YISHUN RING RD SINGAPORE,4 ROOM,364500,103.8313715,1.4316584
139A LOR 1A TOA PAYOH SINGAPORE,3 ROOM,587500,103.8439085,1.3363236
139A LOR 1A TOA PAYOH SINGAPORE,4 ROOM,782698.9565217391,103.8439085,1.3363236
139A LOR 1A TOA PAYOH SINGAPORE,5 ROOM,926752.3720930233,103.8439085,1.3363236
139B LOR 1A TOA PAYOH SINGAPORE,3 ROOM,588000,103.8439529,1.336754
139B LOR 1A TOA PAYOH SINGAPORE,4 ROOM,787894.7368421053,103.8439529,1.336754
139B LOR 1A TOA PAYOH SINGAPORE,5 ROOM,931161.7391304348,103.8439529,1.336754
14 BEDOK STH AVE 2 SINGAPORE,5 ROOM,727500,103.9361959,1.3213731
14 DOVER CL EAST SINGAPORE,5 ROOM,780314.6666666666,103.7854574,1.3057387
14 EUNOS CRES SINGAPORE,5 ROOM,535000,103.9032521,1.3232045
14 GHIM MOH RD SINGAPORE,5 ROOM,696000,103.789252,1.3089601
14 JLN BT MERAH SINGAPORE,4 ROOM,626666.6666666666,103.8077247,1.2879364
14 JLN BT MERAH SINGAPORE,5 ROOM,680000,103.8077247,1.2879364
14 JOO SENG RD SINGAPORE,5 ROOM,580500,103.879775,1.33583
14 KG ARANG RD SINGAPORE,3 ROOM,529125,103.8842228,1.3001984
14 KG ARANG RD SINGAPORE,4 ROOM,614000,103.8842228,1.3001984
14 LOR 7 TOA PAYOH SINGAPORE,4 ROOM,573500,103.8582693,1.3366745
14 LOR 7 TOA PAYOH SINGAPORE,5 ROOM,730000,103.8582693,1.3366745
14 MARINE TER SINGAPORE,5 ROOM,855333.3333333334,103.915396,1.3035332
14 ST. GEORGE'S RD SINGAPORE,3 ROOM,350250,103.8621732,1.3235685
14 ST. GEORGE'S RD SINGAPORE,4 ROOM,473500,103.8621732,1.3235685
14 TAMAN HO SWEE SINGAPORE,2 ROOM,229000,103.8322682,1.2879469
14 TAMAN HO SWEE SINGAPORE,3 ROOM,293200,103.8322682,1.2879469
14 TECK WHYE LANE SINGAPORE,5 ROOM,370648,103.7556637,1.3785104
14 TELOK BLANGAH CRES SINGAPORE,5 ROOM,636666.6666666666,103.8203355,1.2775026
14 TOH YI DR SINGAPORE,4 ROOM,659166.6666666666,103.7725926,1.339067
14 TOH YI DR SINGAPORE,5 ROOM,818666.6666666666,103.7725926,1.339067
14 UPP BOON KENG RD SINGAPORE,4 ROOM,597625,103.8703829,1.3150695
14 UPP BOON KENG RD SINGAPORE,5 ROOM,760000,103.8703829,1.3150695
140 BEDOK NTH ST 2 SINGAPORE,5 ROOM,603285.7142857143,103.9348944,1.3298231
140 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,376625,103.9131756,1.3348915
140 BEDOK RESERVOIR RD SINGAPORE,5 ROOM,475000,103.9131756,1.3348915
140 BISHAN ST 12 SINGAPORE,4 ROOM,515666.6666666667,103.8529208,1.3448286
140 BISHAN ST 12 SINGAPORE,5 ROOM,656296,103.8529208,1.3448286
140 BT BATOK ST 11 SINGAPORE,EXECUTIVE,638078.8,103.743809,1.3507386
140 JLN BT MERAH SINGAPORE,5 ROOM,652333.3333333334,103.8296416,1.2782374
140 LOR AH SOO SINGAPORE,5 ROOM,552500,103.883728,1.3525618
140 MARSILING RD SINGAPORE,4 ROOM,303500,103.7767573,1.4376546
140 PASIR RIS ST 11 SINGAPORE,5 ROOM,459600,103.9592226,1.363829
140 PETIR RD SINGAPORE,4 ROOM,359999.6666666667,103.7689486,1.3754452
140 PETIR RD SINGAPORE,5 ROOM,432000,103.7689486,1.3754452
140 POTONG PASIR AVE 3 SINGAPORE,3 ROOM,413000,103.8666935,1.3337034
140 POTONG PASIR AVE 3 SINGAPORE,4 ROOM,508833,103.8666935,1.3337034
140 POTONG PASIR AVE 3 SINGAPORE,5 ROOM,836444,103.8666935,1.3337034
140 RIVERVALE ST SINGAPORE,4 ROOM,357280.6666666667,103.9037255,1.3892897
140 SERANGOON NTH AVE 2 SINGAPORE,4 ROOM,410285.71428571426,103.8748479,1.3684215
140 SERANGOON NTH AVE 2 SINGAPORE,5 ROOM,515000,103.8748479,1.3684215
140 TAMPINES ST 12 SINGAPORE,4 ROOM,397833.3333333333,103.9438114,1.3475946
140 YISHUN RING RD SINGAPORE,3 ROOM,265571.4285714286,103.8303959,1.4311799
140 YISHUN RING RD SINGAPORE,4 ROOM,348750,103.8303959,1.4311799
141 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,387250,103.9137193,1.335547
141 BEDOK RESERVOIR RD SINGAPORE,5 ROOM,493250,103.9137193,1.335547
141 BISHAN ST 12 SINGAPORE,4 ROOM,413629.3333333333,103.8533738,1.3451189
141 BISHAN ST 12 SINGAPORE,5 ROOM,674333.3333333334,103.8533738,1.3451189
141 BT BATOK ST 11 SINGAPORE,EXECUTIVE,631837.5384615385,103.7433564,1.3503017
141 JLN BT MERAH SINGAPORE,3 ROOM,316733.3333333333,103.8289211,1.2771765
141 LOR 2 TOA PAYOH SINGAPORE,4 ROOM,650708.8,103.8458059,1.3356868
141 LOR 2 TOA PAYOH SINGAPORE,5 ROOM,827166.6666666666,103.8458059,1.3356868
141 LOR AH SOO SINGAPORE,EXECUTIVE,660500,103.8840887,1.3531456
141 MARSILING RD SINGAPORE,5 ROOM,399000,103.7771194,1.4373587
141 MARSILING RD SINGAPORE,EXECUTIVE,597500,103.7771194,1.4373587
141 PASIR RIS ST 11 SINGAPORE,4 ROOM,400000,103.9589506,1.3641967
141 PASIR RIS ST 11 SINGAPORE,5 ROOM,448000,103.9589506,1.3641967
141 PETIR RD SINGAPORE,4 ROOM,357500,103.7681791,1.3759262
141 PETIR RD SINGAPORE,5 ROOM,405000,103.7681791,1.3759262
141 POTONG PASIR AVE 3 SINGAPORE,4 ROOM,550500,103.8675042,1.3339857
141 RIVERVALE ST SINGAPORE,4 ROOM,370000,103.904116,1.3894089
141 RIVERVALE ST SINGAPORE,5 ROOM,414250,103.904116,1.3894089
141 SERANGOON NTH AVE 2 SINGAPORE,4 ROOM,420375,103.8744855,1.3685702
141 SERANGOON NTH AVE 2 SINGAPORE,5 ROOM,522500,103.8744855,1.3685702
141 SIMEI ST 2 SINGAPORE,4 ROOM,474666.6666666667,103.9550127,1.3457556
141 SIMEI ST 2 SINGAPORE,5 ROOM,585250,103.9550127,1.3457556
141 TAMPINES ST 12 SINGAPORE,4 ROOM,441666.6666666667,103.9448992,1.3483202
141 TECK WHYE LANE SINGAPORE,4 ROOM,307500,103.7526085,1.3803795
141 TECK WHYE LANE SINGAPORE,5 ROOM,378666.6666666667,103.7526085,1.3803795
141 YISHUN RING RD SINGAPORE,3 ROOM,257000,103.8300214,1.4309191
141 YISHUN RING RD SINGAPORE,4 ROOM,340250,103.8300214,1.4309191
142 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,369833.3333333333,103.9132888,1.3357141
142 BEDOK RESERVOIR RD SINGAPORE,5 ROOM,483428.5714285714,103.9132888,1.3357141
142 BISHAN ST 12 SINGAPORE,4 ROOM,455666.6666666667,103.853555,1.3454839
142 BT BATOK ST 11 SINGAPORE,EXECUTIVE,603877.975,103.7429943,1.3498642
142 JLN BT MERAH SINGAPORE,3 ROOM,335519.5,103.8281018,1.2770762
142 LOR 2 TOA PAYOH SINGAPORE,4 ROOM,607857.1428571428,103.8450399,1.3357229
142 LOR 2 TOA PAYOH SINGAPORE,5 ROOM,853250,103.8450399,1.3357229
142 LOR AH SOO SINGAPORE,4 ROOM,414432,103.8826371,1.353003
142 LOR AH SOO SINGAPORE,5 ROOM,515000,103.8826371,1.353003
142 MARSILING RD SINGAPORE,5 ROOM,436000,103.7771194,1.4369917
142 MARSILING RD SINGAPORE,EXECUTIVE,593000,103.7771194,1.4369917
142 PASIR RIS ST 11 SINGAPORE,4 ROOM,378300,103.9587693,1.3635388
142 PASIR RIS ST 11 SINGAPORE,5 ROOM,435000,103.9587693,1.3635388
142 PETIR RD SINGAPORE,3 ROOM,294472,103.7677264,1.3765519
142 PETIR RD SINGAPORE,4 ROOM,332000,103.7677264,1.3765519
142 POTONG PASIR AVE 3 SINGAPORE,3 ROOM,393600,103.8671429,1.3333312
142 POTONG PASIR AVE 3 SINGAPORE,4 ROOM,571000,103.8671429,1.3333312
142 RIVERVALE CRES SINGAPORE,4 ROOM,372333.3333333333,103.9048788,1.3905351
142 RIVERVALE CRES SINGAPORE,5 ROOM,412666.6666666667,103.9048788,1.3905351
142 SERANGOON NTH AVE 1 SINGAPORE,EXECUTIVE,671666.6666666666,103.8740769,1.3674369
142 SIMEI ST 2 SINGAPORE,4 ROOM,412500,103.955143,1.345406
142 SIMEI ST 2 SINGAPORE,5 ROOM,569333.3333333334,103.955143,1.345406
142 TAMPINES ST 12 SINGAPORE,4 ROOM,440000,103.944656,1.348711
142 TAMPINES ST 12 SINGAPORE,5 ROOM,584400,103.944656,1.348711
142 TECK WHYE LANE SINGAPORE,4 ROOM,307500,103.7520428,1.3808043
142 TECK WHYE LANE SINGAPORE,5 ROOM,450000,103.7520428,1.3808043
142 YISHUN RING RD SINGAPORE,3 ROOM,267000,103.8304678,1.4308488
142 YISHUN RING RD SINGAPORE,4 ROOM,326666.6666666667,103.8304678,1.4308488
143 BEDOK RESERVOIR RD SINGAPORE,3 ROOM,283000,103.9127224,1.3350405
143 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,405000,103.9127224,1.3350405
143 BISHAN ST 12 SINGAPORE,4 ROOM,515000,103.8528076,1.345653
143 BT BATOK ST 11 SINGAPORE,3 ROOM,239000,103.7439203,1.3502645
143 JLN BT MERAH SINGAPORE,5 ROOM,638250,103.8300944,1.2778694
143 LOR 2 TOA PAYOH SINGAPORE,4 ROOM,605399.0769230769,103.843904,1.3356536
143 LOR 2 TOA PAYOH SINGAPORE,5 ROOM,845000,103.843904,1.3356536
143 LOR AH SOO SINGAPORE,4 ROOM,398236,103.8828184,1.3522697
143 MARSILING RD SINGAPORE,4 ROOM,315000,103.7767573,1.4367003
143 MEI LING ST SINGAPORE,4 ROOM,645972,103.8046457,1.2935116
143 MEI LING ST SINGAPORE,5 ROOM,780000,103.8046457,1.2935116
143 PASIR RIS ST 11 SINGAPORE,4 ROOM,377500,103.9607638,1.3620627
143 PASIR RIS ST 11 SINGAPORE,5 ROOM,450629.3333333333,103.9607638,1.3620627
143 PETIR RD SINGAPORE,3 ROOM,298600,103.7675227,1.3762416
143 PETIR RD SINGAPORE,4 ROOM,353333.3333333333,103.7675227,1.3762416
143 POTONG PASIR AVE 2 SINGAPORE,3 ROOM,408000,103.8657865,1.3328263
143 POTONG PASIR AVE 2 SINGAPORE,4 ROOM,583571.4285714285,103.8657865,1.3328263
143 POTONG PASIR AVE 2 SINGAPORE,5 ROOM,905000,103.8657865,1.3328263
143 RIVERVALE DR SINGAPORE,EXECUTIVE,548361,103.905738,1.390083
143 SERANGOON NTH AVE 1 SINGAPORE,4 ROOM,349714.28571428574,103.8730323,1.3674066
143 SERANGOON NTH AVE 1 SINGAPORE,5 ROOM,484000,103.8730323,1.3674066
143 TAMPINES ST 12 SINGAPORE,4 ROOM,450000,103.9436301,1.3480349
143 TAMPINES ST 12 SINGAPORE,5 ROOM,549600,103.9436301,1.3480349
144 BEDOK RESERVOIR RD SINGAPORE,3 ROOM,276666.6666666667,103.9124505,1.3351152
144 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,420000,103.9124505,1.3351152
144 BISHAN ST 12 SINGAPORE,4 ROOM,493177.6,103.8533738,1.3459243
144 BISHAN ST 12 SINGAPORE,5 ROOM,653333.3333333334,103.8533738,1.3459243
144 BT BATOK WEST AVE 6 SINGAPORE,3 ROOM,263333.3333333333,103.7442497,1.3500553
144 BT BATOK WEST AVE 6 SINGAPORE,5 ROOM,463800,103.7442497,1.3500553
144 JLN BT MERAH SINGAPORE,3 ROOM,317500,103.8300039,1.2773581
144 JLN BT MERAH SINGAPORE,4 ROOM,510000,103.8300039,1.2773581
144 LOR 2 TOA PAYOH SINGAPORE,4 ROOM,635654.2222222222,103.844134,1.3352889
